========================================
General Configuration:
	Wighting: MoCoPlus
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:1
MoCoPlus Configuration:
	weighting: MoCoPlus
	c_mocoplus: 10.0
	k_mocoplus: 0.0001
	w_mocoplus: 0.001
	sigma_mocoplus: 0.1
	gamma_mocoplus: 100.0
	gn_mocoplus: l2
Optimizer Configuration:
	optim: adam
	lr: 0.0001
	weight_decay: 1e-05
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0056 | TRAIN: 0.0051 1.0000 | 0.0036 1.0000 | 0.0033 1.0000 | Time: 59.7534 | VAL: 0.5925 0.8678 | 0.3239 0.9663 | 0.2284 0.9664 | Time: 2.7815 | TEST: 0.6243 0.8530 | 0.3675 0.9426 | 0.3181 0.9722 | Time: 3.2711
Epoch: 0057 | TRAIN: 0.0051 1.0000 | 0.0035 1.0000 | 0.0037 1.0000 | Time: 59.6997 | VAL: 0.6194 0.8587 | 0.3599 0.9775 | 0.2407 0.9664 | Time: 2.7714 | TEST: 0.6235 0.8547 | 0.3860 0.9344 | 0.2993 0.9778 | Time: 3.0957
Epoch: 0058 | TRAIN: 0.0047 1.0000 | 0.0034 1.0000 | 0.0036 1.0000 | Time: 59.4143 | VAL: 0.6182 0.8551 | 0.3550 0.9775 | 0.2485 0.9732 | Time: 2.7476 | TEST: 0.6469 0.8513 | 0.3916 0.9426 | 0.3162 0.9722 | Time: 3.3549
Epoch: 0059 | TRAIN: 0.0051 1.0000 | 0.0032 1.0000 | 0.0031 1.0000 | Time: 59.6083 | VAL: 0.6401 0.8551 | 0.2945 0.9775 | 0.2639 0.9664 | Time: 2.6262 | TEST: 0.7086 0.8376 | 0.3630 0.9508 | 0.3461 0.9667 | Time: 3.2704
Epoch: 0060 | TRAIN: 0.0052 1.0000 | 0.0030 1.0000 | 0.0035 1.0000 | Time: 59.9053 | VAL: 0.6323 0.8569 | 0.2576 1.0000 | 0.2259 0.9664 | Time: 2.7380 | TEST: 0.6761 0.8462 | 0.3423 0.9672 | 0.3337 0.9556 | Time: 3.1127
Epoch: 0061 | TRAIN: 0.0054 0.9994 | 0.0031 1.0000 | 0.0036 1.0000 | Time: 59.5800 | VAL: 0.6438 0.8623 | 0.2713 1.0000 | 0.2137 0.9799 | Time: 2.7148 | TEST: 0.6687 0.8444 | 0.3627 0.9672 | 0.3238 0.9556 | Time: 3.2637
Epoch: 0062 | TRAIN: 0.0038 1.0000 | 0.0033 1.0000 | 0.0029 1.0000 | Time: 59.8876 | VAL: 0.6288 0.8678 | 0.2932 0.9775 | 0.2557 0.9866 | Time: 3.4603 | TEST: 0.6476 0.8547 | 0.3661 0.9426 | 0.3497 0.9611 | Time: 3.4639
Epoch: 0063 | TRAIN: 0.0039 1.0000 | 0.0031 1.0000 | 0.0032 1.0000 | Time: 59.7809 | VAL: 0.6229 0.8533 | 0.3336 0.9663 | 0.2636 0.9732 | Time: 2.7387 | TEST: 0.6506 0.8427 | 0.3828 0.9426 | 0.3346 0.9833 | Time: 3.2581
Epoch: 0064 | TRAIN: 0.0043 1.0000 | 0.0029 1.0000 | 0.0035 1.0000 | Time: 59.9008 | VAL: 0.6611 0.8351 | 0.3142 0.9775 | 0.2457 0.9799 | Time: 2.6371 | TEST: 0.6837 0.8256 | 0.3670 0.9344 | 0.3029 0.9722 | Time: 3.2714
Epoch: 0065 | TRAIN: 0.0039 1.0000 | 0.0030 1.0000 | 0.0029 1.0000 | Time: 59.2902 | VAL: 0.6335 0.8478 | 0.2799 0.9775 | 0.2317 0.9732 | Time: 2.8402 | TEST: 0.6713 0.8342 | 0.3830 0.9344 | 0.2915 0.9611 | Time: 3.3710
Epoch: 0066 | TRAIN: 0.0063 0.9988 | 0.0029 1.0000 | 0.0026 1.0000 | Time: 60.6926 | VAL: 0.6712 0.8496 | 0.3208 0.9888 | 0.2450 0.9664 | Time: 2.7866 | TEST: 0.6989 0.8342 | 0.4286 0.9508 | 0.3187 0.9611 | Time: 3.0911
Epoch: 0067 | TRAIN: 0.0036 1.0000 | 0.0029 1.0000 | 0.0031 1.0000 | Time: 59.8668 | VAL: 0.6855 0.8478 | 0.3415 1.0000 | 0.2103 0.9732 | Time: 2.8680 | TEST: 0.6949 0.8376 | 0.4298 0.9590 | 0.3232 0.9611 | Time: 3.2180
Epoch: 0068 | TRAIN: 0.0054 0.9988 | 0.0029 1.0000 | 0.0032 1.0000 | Time: 59.6914 | VAL: 0.6821 0.8442 | 0.3190 0.9775 | 0.1970 0.9732 | Time: 2.9247 | TEST: 0.7060 0.8342 | 0.3646 0.9672 | 0.3349 0.9722 | Time: 3.2824
